FROM_ZIP_CODE	TO_ZIP_CODE	TRANSIT_TIME
95820	78610	1
78410	78610	1
78124	78610	1
93250	78610	1
91390	78610	1
91100	78610	1
60440	78610	1
60820	78610	1
77190	78610	1
27400	78610	1
93240	78610	1
94360	78610	1
91710	78610	1
77176	78610	1
91820	78610	1
95360	78610	1
95780	78610	1
75015	78610	1
60173	78610	1
45770	78610	1
94500	78610	1
28630	78610	1
78480	78610	1
95850	78610	1
91190	78610	1
77830	78610	1
77200	78610	1
28160	78610	1
91200	78610	1
78490	78610	1
91320	78610	1
27340	78610	1
78570	78610	1
27200	78610	1
60340	78610	1
27490	78610	1
60740	78610	1
78110	78610	1
95740	78610	1
75009	78610	1
91420	78610	1
77340	78610	1
77600	78610	1
91860	78610	1
95190	78610	1
95560	78610	1
95000	78610	1
77400	78610	1
95870	78610	1
77330	78610	1
77130	78610	1
77170	78610	1
91760	78610	1
60950	78610	1
91930	78610	1
95680	78610	1
78530	78610	1
93400	78610	1
94110	78610	1
94160	78610	1
27540	78610	1
93340	78610	1
27570	78610	1
91510	78610	1
77710	78610	1
78990	78610	1
95110	78610	1
93210	78610	1
78130	78610	1
60240	78610	1
78000	78610	1
95210	78610	1
28320	78610	1
78670	78610	1
78240	78610	1
27630	78610	1
94390	78610	1
75004	78610	1
77135	78610	1
92210	78610	1
45210	78610	1
78400	78610	1
94000	78610	1
91270	78610	1
77131	78610	1
78330	78610	1
91730	78610	1
78920	78610	1
91610	78610	1
77880	78610	1
78930	78610	1
92400	78610	1
91800	78610	1
95290	78610	1
93160	78610	1
78112	78610	1
91240	78610	1
60149	78610	1
27420	78610	1
27000	78610	1
95420	78610	1
77000	78610	1
95450	78610	1
94880	78610	1
60260	78610	1
94170	78610	1
93230	78610	1
78850	78610	1
91380	78610	1
78440	78610	1
94270	78610	1
93450	78610	1
95660	78610	1
75014	78610	1
78320	78610	1
91450	78610	1
78680	78610	1
94350	78610	1
95300	78610	1
77810	78610	1
91630	78610	1
95280	78610	1
78460	78610	1
77186	78610	1
91520	78610	1
78630	78610	1
78100	78610	1
75006	78610	1
78550	78610	1
27780	78610	1
78540	78610	1
77118	78610	1
95530	78610	1
92200	78610	1
92260	78610	1
94400	78610	1
77177	78610	1
94480	78610	1
27530	78125	1
27510	78125	1
93270	78125	1
77123	78125	1
93290	78125	1
77480	78125	1
91690	78125	1
91000	78125	1
75003	78125	1
95490	78125	1
94100	78125	1
78125	78125	1
95620	78125	1
92410	78125	1
93380	78125	1
78800	78125	1
77133	78125	1
94140	78125	1
91570	78125	1
91490	78125	1
94370	78125	1
45170	78125	1
94290	78125	1
77300	78125	1
28170	78125	1
91720	78125	1
92340	78125	1
77127	78125	1
78390	78125	1
91750	78125	1
92320	78125	1
78280	78125	1
91560	78125	1
77500	78125	1
91130	78125	1
78270	78125	1
28230	78125	1
77590	78125	1
91870	78125	1
95170	78125	1
77184	78125	1
77430	78125	1
93600	78125	1
92800	78125	1
27240	78125	1
92170	78125	1
60110	78125	1
77139	78125	1
92360	78125	1
94190	78125	1
94550	78125	1
95750	78125	1
75116	78125	1
91440	78125	1
60300	78125	1
91780	78125	1
91740	78125	1
77610	78125	1
91080	78125	1
75019	78125	1
77290	78125	1
77220	78125	1
28120	78125	1
78150	78125	1
78230	78125	1
95570	78125	1
78370	78125	1
27220	78125	1
27710	78125	1
28260	78125	1
45310	78125	1
95580	78125	1
78740	78125	1
91700	78125	1
92380	78125	1
28700	78125	1
27180	78125	1
77540	78125	1
78510	78125	1
95690	78125	1
95250	78125	1
78430	78125	1
77690	78125	1
78180	78125	1
91910	78125	1
94800	78125	1
92310	78125	1
77350	78125	1
77141	78125	1
77154	78125	1
77115	78125	1
93220	78125	1
77950	78125	1
95330	78125	1
95230	78125	1
45400	78125	1
92150	78125	1
27770	78125	1
77630	78125	1
77620	78125	1
78650	78125	1
78980	78125	1
78140	78125	1
60730	78125	1
78600	78125	1
77930	78125	1
95600	78125	1
94210	78125	1
77230	78125	1
77910	78125	1
94450	78125	1
77390	78125	1
95240	78125	1
75005	78125	1
93350	78125	1
78610	78125	1
28380	78125	1
93120	78125	1
91120	78125	1
28800	78125	1
95120	78125	1
91180	78125	1
78111	78125	1
92140	78125	1
78340	78125	1
95130	78125	1
95720	78125	1
91210	78125	1
78910	78125	1
91070	78125	1
78711	78125	1
94520	78125	1
77164	78125	1
91770	78125	1
77850	78125	1
77760	78125	1
91790	78125	1
91220	78125	1
94250	78125	1
77660	78125	1
77178	78125	1
77185	78125	1
78220	78125	1
45680	78125	1
94460	78125	1
78955	78125	1
45760	78125	1
95710	78125	1
75011	78125	1
78830	78125	1
93360	78125	1
77163	78125	1
95610	78125	1
94430	78125	1
95500	78125	1
94120	78125	1
94260	78125	1
78260	78125	1
94510	78125	1
92130	78125	1
77580	78125	1
91360	78125	1
93000	78125	1
93200	78125	1
91810	78125	1
94700	78125	1
45520	78125	1
93500	78125	1
91400	78125	1
91830	78125	1
77550	78125	1
95430	78125	1
92350	78125	1
95180	78125	1
94220	78125	1
92220	78125	1
28110	78125	1
95650	78125	1
93100	78125	1
92000	78125	1
93170	78125	1
77144	78125	1
91160	78125	1
91640	78125	1
92110	78125	1
77090	78125	1
77990	78125	1
93800	78125	1
78420	78125	1
78620	78125	1
95260	78125	1
77860	78125	1
28270	78125	1
75008	78125	1
94150	78125	1
95460	78125	1
95550	78125	1
95770	78125	1
78200	78125	1
27620	78125	1
93150	78125	1
94240	78125	1
77410	78125	1
95400	78125	1
95590	78125	1
77370	78125	1
95320	78125	1
78500	78125	1
45410	78125	1
78360	78125	1
60560	78125	1
91590	78125	1
89690	78125	1
91880	78125	1
28140	78125	1
91330	78125	1
92160	78125	1
75012	78125	1
95310	78125	1
93370	78125	1
95100	78125	1
78580	78125	1
95480	78125	1
92300	78125	1
93130	78125	1
93430	78125	1
93470	78125	1
93310	78125	1
93140	78125	1
78170	78125	1
77250	78125	1
60570	78125	1
91660	78125	1
78560	78125	1
78114	78125	1
77240	78125	1
78780	78125	1
78210	78125	1
60430	78125	1
95370	78125	1
28210	78125	1
27730	78125	1
77700	78125	1
91280	78125	1
93190	78125	1
60290	78125	1
75013	78125	1
78820	78125	1
28500	78125	1
92290	78125	1
91140	78125	1
95880	78125	1
92190	78125	1
27810	78125	1
78190	78125	1
28000	78125	1
77210	78125	1
92390	78125	1
45700	78125	1
77520	78125	1
77570	78125	1
93700	78125	1
95700	78125	1
94310	78125	1
60128	78125	1
77100	78125	1
78450	78125	1
60810	78125	1
77126	78125	1
77970	78125	1
60870	78125	1
27600	78125	1
78950	78125	1
91170	78125	1
77183	78125	1
77174	78125	1
77940	78125	1
78790	78125	1
91290	78125	1
78120	78125	1
77280	78125	1
91650	78125	1
91550	78125	1
95670	78125	1
91840	78125	1
77150	78125	1
28300	78125	1
75018	78125	1
95810	78125	1
27120	78125	1
91260	78125	1
75017	78125	1
77440	78125	1
92420	78125	1
91350	78125	1
77670	78125	1
78290	78125	1
27640	78125	1
93330	78125	1
77470	78125	1
94340	78125	1
93320	78125	1
92430	78125	1
77122	78125	1
91680	78125	1
77380	78125	1
95540	78125	1
94440	78125	1
28310	78125	1
92120	78125	1
78470	78125	1
77148	78125	1
95510	78125	1
92600	78125	1
60500	78125	1
92700	78125	1
95440	78125	1
28150	78125	1
91480	78125	1
94230	78125	1
77450	78125	1
78350	78125	1
27430	78125	1
78121	78125	1
28410	78125	1
78700	78125	1
95520	78125	1
95160	78125	1
95390	78125	1
91150	78125	1
27650	78125	1
60580	78125	1
28190	78125	1
77680	78125	1
77111	78125	1
95760	78125	1
93110	78125	1
77870	78125	1
77260	78125	1
95800	78125	1
91250	78125	1
78690	78125	1
45380	78125	1
27950	78125	1
92240	78125	1
93440	78125	1
95350	78125	1
27320	78125	1
27100	78125	1
27920	78125	1
78250	78125	1
75020	78125	1
93300	78125	1
95380	78125	1
75002	78125	1
78640	78125	1
94410	78125	1
60530	78125	1
78750	78125	1
94420	78125	1
77310	78125	1
75001	78125	1
60100	78125	1
77124	78125	1
95340	78125	1
77920	78125	1
77270	78125	1
95220	78125	1
93260	78125	1
78960	78125	1
91090	78125	1
75016	78125	1
92250	78125	1
94200	78125	1
91370	78125	1
93420	78125	1
27750	78125	1
45480	78125	1
27870	78125	1
95200	78125	1
77820	78125	1
77360	78125	1
60330	78125	1
91580	78125	1
78840	78125	1
95830	78125	1
78860	78125	1
91460	78125	1
27940	78125	1
78126	78125	1
78870	78125	1
91340	78125	1
78300	78125	1
91310	78125	1
77140	78125	1
91300	78125	1
77165	78125	1
92330	78125	1
77173	78125	1
94600	78125	1
75007	78125	1
28350	78125	1
78113	78125	1
78730	78125	1
60160	78125	1
95140	78125	1
60230	78125	1
60540	78125	1
77166	78125	1
77167	78125	1
78660	78125	1
95630	78125	1
78890	78125	1
94320	78125	1
91850	78125	1
95270	78125	1
45330	78125	1
91890	78125	1
78117	78125	1
77515	78125	1
28130	78125	1
91600	78125	1
45140	78125	1
94490	78125	1
77780	78125	1
94380	78125	1
94300	78125	1
78770	78125	1
60520	78125	1
27930	78125	1
28600	78125	1
60175	78125	1
93410	78125	1
78810	78125	1
77420	78125	1
93460	78125	1
78720	78125	1
94130	78125	1
78310	78125	1
92100	78125	1
91670	78125	1
28100	78125	1
60119	78125	1
77640	78125	1
78970	78125	1
92230	78125	1
77720	78125	1
77181	78125	1
78160	78125	1
78710	78125	1
91530	78125	1
91230	78125	1
78760	78125	1
95640	78125	1
60790	78125	1
91410	78125	1
28360	78125	1
78590	78125	1
92270	78125	1
77460	78125	1
94470	78125	1
78380	78125	1
91940	78125	1
45390	78125	1
95150	78125	1
78940	78125	1
95840	78125	1
92370	78125	1
78520	78125	1
91470	78125	1
93390	78125	1
95410	78125	1
91620	78125	1
77890	78125	1
91540	78125	1
91430	78125	1
60460	78125	1
45800	78125	1
92500	78125	1
95470	78125	1
95820	78125	1
78410	78125	1
78124	78125	1
93250	78125	1
91390	78125	1
91100	78125	1
60440	78125	1
60820	78125	1
77190	78125	1
27400	78125	1
93240	78125	1
94360	78125	1
91710	78125	1
77176	78125	1
91820	78125	1
95360	78125	1
95780	78125	1
75015	78125	1
60173	78125	1
45770	78125	1
94500	78125	1
28630	78125	1
78480	78125	1
95850	78125	1
91190	78125	1
77830	78125	1
77200	78125	1
28160	78125	1
91200	78125	1
78490	78125	1
91320	78125	1
27340	78125	1
78570	78125	1
27200	78125	1
60340	78125	1
27490	78125	1
60740	78125	1
78110	78125	1
95740	78125	1
75009	78125	1
91420	78125	1
77340	78125	1
77600	78125	1
91860	78125	1
95190	78125	1
95560	78125	1
95000	78125	1
77400	78125	1
95870	78125	1
77330	78125	1
77130	78125	1
77170	78125	1
91760	78125	1
60950	78125	1
91930	78125	1
95680	78125	1
78530	78125	1
93400	78125	1
94110	78125	1
94160	78125	1
27540	78125	1
93340	78125	1
27570	78125	1
91510	78125	1
77710	78125	1
78990	78125	1
95110	78125	1
93210	78125	1
78130	78125	1
60240	78125	1
78000	78125	1
95210	78125	1
28320	78125	1
78670	78125	1
78240	78125	1
27630	78125	1
94390	78125	1
75004	78125	1
77135	78125	1
92210	78125	1
45210	78125	1
78400	78125	1
94000	78125	1
91270	78125	1
77131	78125	1
78330	78125	1
91730	78125	1
78920	78125	1
91610	78125	1
77880	78125	1
78930	78125	1
92400	78125	1
91800	78125	1
95290	78125	1
93160	78125	1
78112	78125	1
91240	78125	1
60149	78125	1
27420	78125	1
27000	78125	1
95420	78125	1
77000	78125	1
95450	78125	1
94880	78125	1
60260	78125	1
94170	78125	1
93230	78125	1
78850	78125	1
91380	78125	1
78440	78125	1
94270	78125	1
93450	78125	1
95660	78125	1
75014	78125	1
78320	78125	1
91450	78125	1
78680	78125	1
94350	78125	1
95300	78125	1
77810	78125	1
91630	78125	1
95280	78125	1
78460	78125	1
77186	78125	1
91520	78125	1
78630	78125	1
78100	78125	1
75006	78125	1
78550	78125	1
27780	78125	1
78540	78125	1
77118	78125	1
95530	78125	1
92200	78125	1
92260	78125	1
94400	78125	1
77177	78125	1
94480	78125	1
27530	91430	1
27510	91430	1
93270	91430	1
77123	91430	1
93290	91430	1
77480	91430	1
91690	91430	1
91000	91430	1
75003	91430	1
95490	91430	1
94100	91430	1
78125	91430	1
95620	91430	1
92410	91430	1
93380	91430	1
78800	91430	1
77133	91430	1
94140	91430	1
91570	91430	1
91490	91430	1
94370	91430	1
45170	91430	1
94290	91430	1
77300	91430	1
28170	91430	1
91720	91430	1
92340	91430	1
77127	91430	1
78390	91430	1
91750	91430	1
92320	91430	1
78280	91430	1
91560	91430	1
77500	91430	1
91130	91430	1
78270	91430	1
28230	91430	1
77590	91430	1
91870	91430	1
95170	91430	1
77184	91430	1
77430	91430	1
93600	91430	1
92800	91430	1
27240	91430	1
92170	91430	1
60110	91430	1
77139	91430	1
92360	91430	1
94190	91430	1
94550	91430	1
95750	91430	1
75116	91430	1
91440	91430	1
60300	91430	1
91780	91430	1
91740	91430	1
77610	91430	1
91080	91430	1
75019	91430	1
77290	91430	1
77220	91430	1
28120	91430	1
78150	91430	1
78230	91430	1
95570	91430	1
78370	91430	1
27220	91430	1
27710	91430	1
28260	91430	1
45310	91430	1
95580	91430	1
78740	91430	1
91700	91430	1
92380	91430	1
28700	91430	1
27180	91430	1
77540	91430	1
78510	91430	1
95690	91430	1
95250	91430	1
78430	91430	1
77690	91430	1
78180	91430	1
91910	91430	1
94800	91430	1
92310	91430	1
77350	91430	1
77141	91430	1
77154	91430	1
77115	91430	1
93220	91430	1
77950	91430	1
95330	91430	1
95230	91430	1
45400	91430	1
92150	91430	1
27770	91430	1
77630	91430	1
77620	91430	1
78650	91430	1
78980	91430	1
78140	91430	1
60730	91430	1
78600	91430	1
77930	91430	1
95600	91430	1
94210	91430	1
77230	91430	1
77910	91430	1
94450	91430	1
77390	91430	1
95240	91430	1
75005	91430	1
93350	91430	1
78610	91430	1
28380	91430	1
93120	91430	1
91120	91430	1
28800	91430	1
95120	91430	1
91180	91430	1
78111	91430	1
92140	91430	1
78340	91430	1
95130	91430	1
95720	91430	1
91210	91430	1
78910	91430	1
91070	91430	1
78711	91430	1
94520	91430	1
77164	91430	1
91770	91430	1
77850	91430	1
77760	91430	1
91790	91430	1
91220	91430	1
94250	91430	1
77660	91430	1
77178	91430	1
77185	91430	1
78220	91430	1
45680	91430	1
94460	91430	1
78955	91430	1
45760	91430	1
95710	91430	1
75011	91430	1
78830	91430	1
93360	91430	1
77163	91430	1
95610	91430	1
94430	91430	1
95500	91430	1
94120	91430	1
94260	91430	1
78260	91430	1
94510	91430	1
92130	91430	1
77580	91430	1
91360	91430	1
93000	91430	1
93200	91430	1
91810	91430	1
94700	91430	1
45520	91430	1
93500	91430	1
91400	91430	1
91830	91430	1
77550	91430	1
95430	91430	1
92350	91430	1
95180	91430	1
94220	91430	1
92220	91430	1
28110	91430	1
95650	91430	1
93100	91430	1
92000	91430	1
93170	91430	1
77144	91430	1
91160	91430	1
91640	91430	1
92110	91430	1
77090	91430	1
77990	91430	1
93800	91430	1
78420	91430	1
78620	91430	1
95260	91430	1
77860	91430	1
28270	91430	1
75008	91430	1
94150	91430	1
95460	91430	1
95550	91430	1
95770	91430	1
78200	91430	1
27620	91430	1
93150	91430	1
94240	91430	1
77410	91430	1
95400	91430	1
95590	91430	1
77370	91430	1
95320	91430	1
78500	91430	1
45410	91430	1
78360	91430	1
60560	91430	1
91590	91430	1
89690	91430	1
91880	91430	1
28140	91430	1
91330	91430	1
92160	91430	1
75012	91430	1
95310	91430	1
93370	91430	1
95100	91430	1
78580	91430	1
95480	91430	1
92300	91430	1
93130	91430	1
93430	91430	1
93470	91430	1
93310	91430	1
93140	91430	1
78170	91430	1
77250	91430	1
60570	91430	1
91660	91430	1
78560	91430	1
78114	91430	1
77240	91430	1
78780	91430	1
78210	91430	1
60430	91430	1
95370	91430	1
28210	91430	1
27730	91430	1
77700	91430	1
91280	91430	1
93190	91430	1
60290	91430	1
75013	91430	1
78820	91430	1
28500	91430	1
92290	91430	1
91140	91430	1
95880	91430	1
92190	91430	1
27810	91430	1
78190	91430	1
28000	91430	1
77210	91430	1
92390	91430	1
45700	91430	1
77520	91430	1
77570	91430	1
93700	91430	1
95700	91430	1
94310	91430	1
60128	91430	1
77100	91430	1
78450	91430	1
60810	91430	1
77126	91430	1
77970	91430	1
60870	91430	1
27600	91430	1
78950	91430	1
91170	91430	1
77183	91430	1
77174	91430	1
77940	91430	1
78790	91430	1
91290	91430	1
78120	91430	1
77280	91430	1
91650	91430	1
91550	91430	1
95670	91430	1
91840	91430	1
77150	91430	1
28300	91430	1
75018	91430	1
95810	91430	1
27120	91430	1
91260	91430	1
75017	91430	1
77440	91430	1
92420	91430	1
91350	91430	1
77670	91430	1
78290	91430	1
27640	91430	1
93330	91430	1
77470	91430	1
94340	91430	1
93320	91430	1
92430	91430	1
77122	91430	1
91680	91430	1
77380	91430	1
95540	91430	1
94440	91430	1
28310	91430	1
92120	91430	1
78470	91430	1
77148	91430	1
95510	91430	1
92600	91430	1
60500	91430	1
92700	91430	1
95440	91430	1
28150	91430	1
91480	91430	1
94230	91430	1
77450	91430	1
78350	91430	1
27430	91430	1
78121	91430	1
28410	91430	1
78700	91430	1
95520	91430	1
95160	91430	1
95390	91430	1
91150	91430	1
27650	91430	1
60580	91430	1
28190	91430	1
77680	91430	1
77111	91430	1
95760	91430	1
93110	91430	1
77870	91430	1
77260	91430	1
95800	91430	1
91250	91430	1
78690	91430	1
45380	91430	1
27950	91430	1
92240	91430	1
93440	91430	1
95350	91430	1
27320	91430	1
27100	91430	1
27920	91430	1
78250	91430	1
75020	91430	1
93300	91430	1
95380	91430	1
75002	91430	1
78640	91430	1
94410	91430	1
60530	91430	1
78750	91430	1
94420	91430	1
77310	91430	1
75001	91430	1
60100	91430	1
77124	91430	1
95340	91430	1
77920	91430	1
77270	91430	1
95220	91430	1
93260	91430	1
78960	91430	1
91090	91430	1
75016	91430	1
92250	91430	1
94200	91430	1
91370	91430	1
93420	91430	1
27750	91430	1
45480	91430	1
27870	91430	1
95200	91430	1
77820	91430	1
77360	91430	1
60330	91430	1
91580	91430	1
78840	91430	1
95830	91430	1
78860	91430	1
91460	91430	1
27940	91430	1
78126	91430	1
78870	91430	1
91340	91430	1
78300	91430	1
91310	91430	1
77140	91430	1
91300	91430	1
77165	91430	1
92330	91430	1
77173	91430	1
94600	91430	1
75007	91430	1
28350	91430	1
78113	91430	1
78730	91430	1
60160	91430	1
95140	91430	1
60230	91430	1
60540	91430	1
77166	91430	1
77167	91430	1
78660	91430	1
95630	91430	1
78890	91430	1
94320	91430	1
91850	91430	1
95270	91430	1
45330	91430	1
91890	91430	1
78117	91430	1
77515	91430	1
28130	91430	1
91600	91430	1
45140	91430	1
94490	91430	1
77780	91430	1
94380	91430	1
94300	91430	1
78770	91430	1
60520	91430	1
27930	91430	1
28600	91430	1
60175	91430	1
93410	91430	1
78810	91430	1
77420	91430	1
93460	91430	1
78720	91430	1
94130	91430	1
78310	91430	1
92100	91430	1
91670	91430	1
28100	91430	1
60119	91430	1
77640	91430	1
78970	91430	1
92230	91430	1
77720	91430	1
77181	91430	1
78160	91430	1
78710	91430	1
91530	91430	1
91230	91430	1
78760	91430	1
95640	91430	1
60790	91430	1
91410	91430	1
28360	91430	1
78590	91430	1
92270	91430	1
77460	91430	1
94470	91430	1
78380	91430	1
91940	91430	1
45390	91430	1
95150	91430	1
78940	91430	1
95840	91430	1
92370	91430	1
78520	91430	1
91470	91430	1
93390	91430	1
95410	91430	1
91620	91430	1
77890	91430	1
91540	91430	1
91430	91430	1
60460	91430	1
45800	91430	1
92500	91430	1
95470	91430	1
95820	91430	1
78410	91430	1
78124	91430	1
93250	91430	1
91390	91430	1
91100	91430	1
60440	91430	1
60820	91430	1
77190	91430	1
27400	91430	1
93240	91430	1
94360	91430	1
91710	91430	1
77176	91430	1
91820	91430	1
95360	91430	1
95780	91430	1
75015	91430	1
60173	91430	1
45770	91430	1
94500	91430	1
28630	91430	1
78480	91430	1
95850	91430	1
91190	91430	1
77830	91430	1
77200	91430	1
28160	91430	1
91200	91430	1
78490	91430	1
91320	91430	1
27340	91430	1
78570	91430	1
27200	91430	1
60340	91430	1
27490	91430	1
60740	91430	1
78110	91430	1
95740	91430	1
75009	91430	1
91420	91430	1
77340	91430	1
77600	91430	1
91860	91430	1
95190	91430	1
95560	91430	1
95000	91430	1
77400	91430	1
95870	91430	1
77330	91430	1
77130	91430	1
77170	91430	1
91760	91430	1
60950	91430	1
91930	91430	1
95680	91430	1
78530	91430	1
93400	91430	1
94110	91430	1
94160	91430	1
27540	91430	1
93340	91430	1
27570	91430	1
91510	91430	1
77710	91430	1
78990	91430	1
95110	91430	1
93210	91430	1
78130	91430	1
60240	91430	1
78000	91430	1
95210	91430	1
28320	91430	1
78670	91430	1
78240	91430	1
27630	91430	1
94390	91430	1
75004	91430	1
77135	91430	1
92210	91430	1
45210	91430	1
78400	91430	1
94000	91430	1
91270	91430	1
77131	91430	1
78330	91430	1
91730	91430	1
78920	91430	1
91610	91430	1
77880	91430	1
78930	91430	1
92400	91430	1
91800	91430	1
95290	91430	1
93160	91430	1
78112	91430	1
91240	91430	1
60149	91430	1
27420	91430	1
27000	91430	1
95420	91430	1
77000	91430	1
95450	91430	1
94880	91430	1
60260	91430	1
94170	91430	1
93230	91430	1
78850	91430	1
91380	91430	1
78440	91430	1
94270	91430	1
93450	91430	1
95660	91430	1
75014	91430	1
78320	91430	1
91450	91430	1
78680	91430	1
94350	91430	1
95300	91430	1
77810	91430	1
91630	91430	1
95280	91430	1
78460	91430	1
77186	91430	1
91520	91430	1
78630	91430	1
78100	91430	1
75006	91430	1
78550	91430	1
27780	91430	1
78540	91430	1
77118	91430	1
95530	91430	1
92200	91430	1
92260	91430	1
94400	91430	1
77177	91430	1
94480	91430	1
27530	78170	1
27510	78170	1
93270	78170	1
77123	78170	1
93290	78170	1
77480	78170	1
91690	78170	1
91000	78170	1
75003	78170	1
95490	78170	1
94100	78170	1
78125	78170	1
95620	78170	1
92410	78170	1
93380	78170	1
78800	78170	1
77133	78170	1
94140	78170	1
91570	78170	1
91490	78170	1
94370	78170	1
45170	78170	1
94290	78170	1
77300	78170	1
28170	78170	1
91720	78170	1
92340	78170	1
77127	78170	1
78390	78170	1
91750	78170	1
92320	78170	1
78280	78170	1
91560	78170	1
77500	78170	1
91130	78170	1
78270	78170	1
28230	78170	1
77590	78170	1
91870	78170	1
95170	78170	1
77184	78170	1
77430	78170	1
93600	78170	1
92800	78170	1
27240	78170	1
92170	78170	1
60110	78170	1
77139	78170	1
92360	78170	1
94190	78170	1
94550	78170	1
95750	78170	1
75116	78170	1
91440	78170	1
60300	78170	1
91780	78170	1
91740	78170	1
77610	78170	1
91080	78170	1
75019	78170	1
77290	78170	1
77220	78170	1
28120	78170	1
78150	78170	1
78230	78170	1
95570	78170	1
78370	78170	1
27220	78170	1
27710	78170	1
28260	78170	1
45310	78170	1
95580	78170	1
78740	78170	1
91700	78170	1
92380	78170	1
28700	78170	1
27180	78170	1
77540	78170	1
78510	78170	1
95690	78170	1
95250	78170	1
78430	78170	1
77690	78170	1
78180	78170	1
91910	78170	1
94800	78170	1
92310	78170	1
77350	78170	1
77141	78170	1
77154	78170	1
77115	78170	1
93220	78170	1
77950	78170	1
95330	78170	1
95230	78170	1
45400	78170	1
92150	78170	1
27770	78170	1
77630	78170	1
77620	78170	1
78650	78170	1
78980	78170	1
78140	78170	1
60730	78170	1
78600	78170	1
77930	78170	1
95600	78170	1
94210	78170	1
77230	78170	1
77910	78170	1
94450	78170	1
77390	78170	1
95240	78170	1
75005	78170	1
93350	78170	1
78610	78170	1
28380	78170	1
93120	78170	1
91120	78170	1
28800	78170	1
95120	78170	1
91180	78170	1
78111	78170	1
92140	78170	1
78340	78170	1
95130	78170	1
95720	78170	1
91210	78170	1
78910	78170	1
91070	78170	1
78711	78170	1
94520	78170	1
77164	78170	1
91770	78170	1
77850	78170	1
77760	78170	1
91790	78170	1
91220	78170	1
94250	78170	1
77660	78170	1
77178	78170	1
77185	78170	1
78220	78170	1
45680	78170	1
94460	78170	1
78955	78170	1
45760	78170	1
95710	78170	1
75011	78170	1
78830	78170	1
93360	78170	1
77163	78170	1
95610	78170	1
94430	78170	1
95500	78170	1
94120	78170	1
94260	78170	1
78260	78170	1
94510	78170	1
92130	78170	1
77580	78170	1
91360	78170	1
93000	78170	1
93200	78170	1
91810	78170	1
94700	78170	1
45520	78170	1
93500	78170	1
91400	78170	1
91830	78170	1
77550	78170	1
95430	78170	1
92350	78170	1
95180	78170	1
94220	78170	1
92220	78170	1
28110	78170	1
95650	78170	1
93100	78170	1
92000	78170	1
93170	78170	1
77144	78170	1
91160	78170	1
91640	78170	1
92110	78170	1
77090	78170	1
77990	78170	1
93800	78170	1
78420	78170	1
78620	78170	1
95260	78170	1
77860	78170	1
28270	78170	1
75008	78170	1
94150	78170	1
95460	78170	1
95550	78170	1
95770	78170	1
78200	78170	1
27620	78170	1
93150	78170	1
94240	78170	1
77410	78170	1
95400	78170	1
95590	78170	1
77370	78170	1
95320	78170	1
78500	78170	1
45410	78170	1
78360	78170	1
60560	78170	1
91590	78170	1
89690	78170	1
91880	78170	1
28140	78170	1
91330	78170	1
92160	78170	1
75012	78170	1
95310	78170	1
93370	78170	1
95100	78170	1
78580	78170	1
95480	78170	1
92300	78170	1
93130	78170	1
93430	78170	1
93470	78170	1
93310	78170	1
93140	78170	1
78170	78170	1
77250	78170	1
60570	78170	1
91660	78170	1
78560	78170	1
78114	78170	1
77240	78170	1
78780	78170	1
78210	78170	1
60430	78170	1
95370	78170	1
28210	78170	1
27730	78170	1
77700	78170	1
91280	78170	1
93190	78170	1
60290	78170	1
75013	78170	1
78820	78170	1
28500	78170	1
92290	78170	1
91140	78170	1
95880	78170	1
92190	78170	1
27810	78170	1
78190	78170	1
28000	78170	1
77210	78170	1
92390	78170	1
45700	78170	1
77520	78170	1
77570	78170	1
93700	78170	1
95700	78170	1
94310	78170	1
60128	78170	1
77100	78170	1
78450	78170	1
60810	78170	1
77126	78170	1
77970	78170	1
60870	78170	1
27600	78170	1
78950	78170	1
91170	78170	1
77183	78170	1
77174	78170	1
77940	78170	1
78790	78170	1
91290	78170	1
78120	78170	1
77280	78170	1
91650	78170	1
91550	78170	1
95670	78170	1
91840	78170	1
77150	78170	1
28300	78170	1
75018	78170	1
95810	78170	1
27120	78170	1
91260	78170	1
75017	78170	1
77440	78170	1
92420	78170	1
91350	78170	1
77670	78170	1
78290	78170	1
27640	78170	1
93330	78170	1
77470	78170	1
94340	78170	1
93320	78170	1
92430	78170	1
77122	78170	1
91680	78170	1
77380	78170	1
95540	78170	1
94440	78170	1
28310	78170	1
92120	78170	1
78470	78170	1
77148	78170	1
95510	78170	1
92600	78170	1
60500	78170	1
92700	78170	1
95440	78170	1
28150	78170	1
91480	78170	1
94230	78170	1
77450	78170	1
78350	78170	1
27430	78170	1
78121	78170	1
28410	78170	1
78700	78170	1
95520	78170	1
95160	78170	1
95390	78170	1
91150	78170	1
27650	78170	1
60580	78170	1
28190	78170	1
77680	78170	1
77111	78170	1
95760	78170	1
93110	78170	1
77870	78170	1
77260	78170	1
95800	78170	1
91250	78170	1
78690	78170	1
45380	78170	1
27950	78170	1
92240	78170	1
93440	78170	1
95350	78170	1
27320	78170	1
27100	78170	1
27920	78170	1
78250	78170	1
75020	78170	1
93300	78170	1
95380	78170	1
75002	78170	1
78640	78170	1
94410	78170	1
60530	78170	1
78750	78170	1
94420	78170	1
77310	78170	1
75001	78170	1
60100	78170	1
77124	78170	1
95340	78170	1
77920	78170	1
77270	78170	1
95220	78170	1
93260	78170	1
78960	78170	1
91090	78170	1
